x_m,y_m,r
34.9127463384783,0.0650869604346561,-6.55187153678257e-05
35.0133592633789,0.0651591261432376,-6.55187179761193e-05
35.1139721867509,0.0652306286068263,-6.55187205633287e-05
35.2145851085898,0.0653014678254324,-6.55187231704773e-05
35.3151980288913,0.0653716437990661,-6.55187257685402e-05
35.415810947651,0.0654411565277376,-0.0984397580234066
35.5164165818322,0.0645142191929697,-0.0984457447020626
35.6170050025272,0.0625909538550295,-0.0984518492696325
35.7175662825376,0.0596715815061465,-0.0984580711697594
35.8180904973598,0.0557564220485693,-0.0984644098331113
35.9185677261709,0.0508458942628003,-0.0984708646827201
36.0189880528133,0.0449405157660119,-0.0984774351265538
36.1193415667798,0.0380409029606499,-0.0984841205656492
36.2196183641974,0.0301477709732242,-0.0984909203895445
36.3198085488106,0.0212619335833029,-0.0984978339717443
36.4199022329646,0.0113843031427042,-0.0985048606847359
36.5198895385865,0.000515890484903733,-0.0985119998825924
36.6197605981664,-0.0113421951753367,-0.098519250907238
36.7195055557376,-0.0241887463521143,-0.0985266131015885
36.8191145678545,-0.0380224574082789,-0.0985340857842789
36.9185778045706,-0.0528419246850818,-0.0985416682731202
37.0178854504143,-0.0686456466415536,-0.0985493598688032
37.1170277053637,-0.0854320240036006,-0.0985571598637547
37.2159947858198,-0.103199359922812,-0.098565067548834
37.3147769255775,-0.121945860144945,-0.0985730821847735
37.413364376796,-0.141669633188092,-0.098581203045946
37.5117474109661,-0.162368690530495,-0.098589429373404
37.6099163198768,-0.184040946808002,-0.098597760416447
37.7078614165789,-0.206684220021139,-0.098606195404282
37.805573036347,-0.230296231751769,-0.0986147335631858
37.903041537639,-0.254874607389332,-0.0986233740978772
38.0002573030538,-0.280416876366642,-0.0986321162106615
38.0972107402862,-0.306920472405195,-0.098640959104827
38.193892283079,-0.334382733770007,-0.0986499019457212
38.2902923921735,-0.3628009035339,-0.098658943922489
38.3864015562561,-0.392172129851262,-0.0986680841831448
38.4822102929033,-0.422493466241228,-0.0986773218872062
38.577709149523,-0.45376187188025,-0.0986866561891782
